usage_id,customer_id,subscription_id,date,feature_used,billable_units,billable_value
U0015273,C0308,S00392,2023-09-22,core_api,207,2.07
U0015274,C0308,S00392,2023-10-01,core_api,193,1.93
U0015275,C0308,S00392,2023-11-15,core_api,224,2.24
U0015276,C0308,S00392,2023-10-26,core_api,215,2.15
U0015277,C0308,S00392,2023-10-09,core_api,208,2.08
U0015278,C0308,S00392,2023-11-06,core_api,212,2.12
U0015279,C0308,S00392,2023-09-16,core_api,160,1.6
U0015280,C0308,S00392,2023-10-28,core_api,192,1.92
U0015281,C0308,S00392,2023-11-01,core_api,229,2.29
U0015282,C0308,S00392,2023-09-05,core_api,192,1.92
U0015283,C0308,S00392,2023-09-12,core_api,211,2.11
U0015284,C0308,S00392,2023-08-28,core_api,208,2.08
U0015285,C0308,S00392,2023-10-24,core_api,167,1.67
U0015286,C0308,S00392,2023-10-03,core_api,215,2.15
U0015287,C0308,S00392,2023-10-30,core_api,194,1.94
U0015288,C0308,S00392,2023-11-19,core_api,187,1.87
U0015289,C0308,S00392,2023-10-05,core_api,189,1.89
U0015290,C0308,S00392,2023-10-04,core_api,199,1.99
U0015291,C0308,S00392,2023-09-03,core_api,213,2.13
U0015292,C0308,S00392,2023-09-11,core_api,197,1.97
U0015293,C0308,S00392,2023-08-27,core_api,201,2.01
U0015294,C0308,S00392,2023-10-11,core_api,183,1.83
U0015295,C0308,S00392,2023-11-10,core_api,190,1.9
U0015296,C0308,S00392,2023-09-24,core_api,203,2.03
U0015297,C0308,S00392,2023-09-17,core_api,210,2.1
U0015298,C0308,S00392,2023-10-07,core_api,237,2.37
U0015299,C0308,S00392,2023-09-01,core_api,214,2.14
U0015300,C0308,S00392,2023-08-25,core_api,220,2.2
U0015301,C0308,S00392,2023-08-26,core_api,198,1.98
U0015302,C0308,S00392,2023-11-21,core_api,194,1.94
U0015303,C0308,S00392,2023-11-14,core_api,197,1.97
U0015304,C0308,S00392,2023-09-14,core_api,189,1.89
U0015305,C0308,S00392,2023-10-06,core_api,212,2.12
U0015306,C0308,S00392,2023-11-02,core_api,196,1.96
U0015307,C0308,S00392,2023-11-03,core_api,195,1.95
U0015308,C0308,S00392,2023-11-05,core_api,202,2.02
U0015309,C0308,S00392,2023-09-15,core_api,185,1.85
U0015310,C0308,S00392,2023-09-09,core_api,188,1.88
U0015311,C0308,S00392,2023-09-21,core_api,202,2.02
U0015312,C0308,S00393,2023-12-22,core_api,195,1.95
U0015313,C0308,S00393,2023-12-10,core_api,211,2.11
U0015314,C0308,S00393,2024-01-26,core_api,199,1.99
U0015315,C0308,S00393,2023-11-29,core_api,199,1.99
U0015316,C0308,S00393,2023-12-21,core_api,206,2.06
U0015317,C0308,S00393,2023-12-25,core_api,203,2.03
U0015318,C0308,S00393,2023-12-01,core_api,201,2.01
U0015319,C0308,S00393,2024-02-16,core_api,193,1.93
U0015320,C0308,S00393,2023-12-05,core_api,209,2.09
U0015321,C0308,S00393,2024-02-14,core_api,166,1.66
U0015322,C0308,S00393,2024-01-28,core_api,213,2.13
U0015323,C0308,S00393,2024-01-19,core_api,185,1.85
U0015324,C0308,S00393,2024-02-24,core_api,190,1.9
U0015325,C0308,S00393,2024-02-09,core_api,214,2.14
U0015326,C0308,S00393,2024-01-16,core_api,188,1.88
U0015327,C0308,S00393,2024-01-11,core_api,189,1.89
U0015328,C0308,S00393,2024-02-08,core_api,208,2.08
U0015329,C0308,S00393,2023-11-30,core_api,190,1.9
U0015330,C0308,S00393,2023-12-04,core_api,194,1.94
U0015331,C0308,S00393,2024-02-06,core_api,227,2.27
U0015332,C0308,S00393,2024-01-06,core_api,204,2.04
U0015333,C0308,S00393,2024-02-20,core_api,196,1.96
U0015334,C0308,S00393,2023-12-03,core_api,183,1.83
U0015335,C0308,S00393,2024-02-12,core_api,196,1.96
U0015336,C0308,S00393,2024-01-29,core_api,213,2.13
U0015337,C0308,S00393,2024-02-19,core_api,216,2.16
U0015338,C0308,S00393,2024-02-10,core_api,216,2.16
U0015339,C0308,S00393,2024-01-07,core_api,204,2.04
U0015340,C0308,S00393,2024-02-03,core_api,179,1.79
U0015341,C0308,S00393,2023-12-11,core_api,199,1.99
U0015342,C0308,S00393,2023-12-29,core_api,205,2.05
U0015343,C0308,S00393,2024-01-22,core_api,202,2.02
U0015344,C0308,S00393,2024-01-08,core_api,184,1.84
U0015345,C0308,S00393,2023-12-19,core_api,188,1.88
U0015346,C0308,S00393,2023-12-12,core_api,220,2.2
U0015347,C0308,S00393,2024-01-24,core_api,187,1.87
U0015348,C0308,S00393,2024-01-04,core_api,199,1.99
U0015349,C0308,S00393,2024-02-01,core_api,191,1.91
U0015350,C0308,S00393,2023-11-26,core_api,172,1.72
U0015351,C0308,S00393,2024-02-21,core_api,194,1.94
U0015352,C0308,S00393,2023-12-08,core_api,194,1.94
U0015353,C0308,S00393,2023-12-16,core_api,216,2.16
U0015354,C0308,S00393,2023-12-18,core_api,193,1.93
U0015355,C0308,S00393,2024-01-10,core_api,196,1.96
U0015356,C0308,S00393,2023-12-28,core_api,222,2.22
U0015357,C0308,S00393,2024-02-22,core_api,234,2.34
U0015358,C0308,S00393,2023-12-24,core_api,192,1.92
U0015359,C0308,S00393,2024-02-04,core_api,213,2.13
U0015360,C0308,S00393,2024-02-25,core_api,204,2.04
U0015361,C0308,S00394,2024-04-21,core_api,205,2.05
U0015362,C0308,S00394,2024-09-12,core_api,173,1.73
U0015363,C0308,S00394,2024-12-02,core_api,219,2.19
U0015364,C0308,S00394,2024-06-16,core_api,211,2.11
U0015365,C0308,S00394,2024-06-07,core_api,197,1.97
U0015366,C0308,S00394,2024-03-13,core_api,209,2.09
U0015367,C0308,S00394,2024-05-19,core_api,205,2.05
U0015368,C0308,S00394,2024-06-05,core_api,204,2.04
U0015369,C0308,S00394,2024-10-23,core_api,187,1.87
U0015370,C0308,S00394,2024-09-21,core_api,190,1.9
U0015371,C0308,S00394,2024-09-04,core_api,183,1.83
U0015372,C0308,S00394,2024-12-30,core_api,178,1.78
U0015373,C0308,S00394,2024-10-13,core_api,195,1.95
U0015374,C0308,S00394,2024-08-22,core_api,201,2.01
U0015375,C0308,S00394,2024-02-26,core_api,181,1.81
U0015376,C0308,S00394,2024-09-27,core_api,223,2.23
U0015377,C0308,S00394,2024-12-25,core_api,205,2.05
U0015378,C0308,S00394,2024-06-02,core_api,196,1.96
U0015379,C0308,S00394,2024-09-16,core_api,212,2.12
U0015380,C0308,S00394,2024-10-14,core_api,216,2.16
U0015381,C0308,S00394,2024-09-03,core_api,188,1.88
U0015382,C0308,S00394,2024-08-08,core_api,217,2.17
U0015383,C0308,S00394,2024-11-03,core_api,180,1.8
U0015384,C0308,S00394,2024-08-20,core_api,217,2.17
U0015385,C0308,S00394,2024-07-23,core_api,194,1.94
U0015386,C0308,S00394,2024-07-21,core_api,222,2.22
U0015387,C0308,S00394,2024-12-26,core_api,175,1.75
U0015388,C0308,S00394,2024-06-30,core_api,194,1.94
U0015389,C0308,S00394,2024-09-09,core_api,173,1.73
U0015390,C0308,S00394,2024-11-21,core_api,203,2.03
U0015391,C0308,S00394,2024-05-25,core_api,207,2.07
U0015392,C0308,S00394,2024-07-28,core_api,204,2.04
U0015393,C0308,S00394,2024-09-14,core_api,208,2.08
U0015394,C0308,S00394,2024-08-02,core_api,206,2.06
U0015395,C0308,S00394,2024-06-29,core_api,196,1.96
U0015396,C0308,S00394,2024-12-12,core_api,177,1.77
U0015397,C0308,S00394,2024-09-15,core_api,195,1.95
U0015398,C0308,S00394,2024-12-31,core_api,212,2.12
U0015399,C0308,S00394,2024-05-06,core_api,217,2.17
U0015400,C0308,S00394,2024-09-01,core_api,169,1.69
U0015401,C0308,S00394,2024-07-07,core_api,186,1.86
U0015402,C0308,S00394,2024-08-13,core_api,202,2.02
U0015403,C0308,S00394,2024-05-22,core_api,196,1.96
U0015404,C0308,S00394,2024-11-22,core_api,212,2.12
U0015405,C0308,S00394,2024-11-09,core_api,203,2.03
U0015406,C0308,S00394,2024-05-30,core_api,190,1.9
U0015407,C0308,S00394,2024-08-31,core_api,183,1.83
U0015408,C0308,S00394,2024-12-07,core_api,203,2.03
U0015409,C0308,S00394,2024-04-12,core_api,197,1.97
U0015410,C0308,S00394,2024-05-13,core_api,205,2.05
U0015411,C0309,S00395,2024-08-16,core_api,51,0.51
U0015412,C0309,S00395,2024-12-02,core_api,44,0.44
U0015413,C0309,S00395,2024-11-19,core_api,48,0.48
U0015414,C0309,S00395,2024-12-06,core_api,50,0.5
U0015415,C0309,S00395,2024-12-20,core_api,58,0.58
U0015416,C0309,S00395,2024-09-04,core_api,51,0.51
U0015417,C0309,S00395,2024-09-02,core_api,39,0.39
U0015418,C0309,S00395,2024-09-08,core_api,64,0.64
U0015419,C0309,S00395,2024-10-10,core_api,54,0.54
U0015420,C0309,S00395,2024-11-06,core_api,46,0.46
U0015421,C0309,S00395,2024-12-03,core_api,60,0.6
U0015422,C0309,S00395,2024-08-06,core_api,63,0.63
U0015423,C0309,S00395,2024-11-27,core_api,42,0.42
U0015424,C0309,S00395,2024-08-14,core_api,54,0.54
U0015425,C0309,S00395,2024-11-21,core_api,49,0.49
U0015426,C0309,S00395,2024-12-19,core_api,42,0.42
U0015427,C0309,S00395,2024-10-16,core_api,50,0.5
U0015428,C0309,S00395,2024-09-13,core_api,61,0.61
U0015429,C0309,S00395,2024-10-09,core_api,43,0.43
U0015430,C0309,S00395,2024-09-17,core_api,51,0.51
U0015431,C0309,S00395,2024-09-06,core_api,40,0.4
U0015432,C0309,S00395,2024-12-04,core_api,49,0.49
U0015433,C0309,S00395,2024-09-03,core_api,43,0.43
U0015434,C0309,S00395,2024-10-02,core_api,54,0.54
U0015435,C0309,S00395,2024-08-24,core_api,44,0.44
U0015436,C0309,S00395,2024-11-03,core_api,45,0.45
U0015437,C0309,S00395,2024-08-15,core_api,53,0.53
U0015438,C0309,S00395,2024-09-23,core_api,43,0.43
U0015439,C0309,S00395,2024-12-18,core_api,55,0.55
U0015440,C0309,S00395,2024-09-14,core_api,51,0.51
U0015441,C0310,S00396,2023-09-20,core_api,814,8.14
U0015442,C0310,S00396,2023-09-03,core_api,806,8.06
U0015443,C0310,S00396,2023-08-17,core_api,767,7.67
U0015444,C0310,S00396,2023-10-15,core_api,811,8.11
U0015445,C0310,S00396,2023-09-28,core_api,797,7.97
U0015446,C0310,S00396,2023-07-25,core_api,726,7.26
U0015447,C0310,S00396,2023-09-07,core_api,777,7.77
U0015448,C0310,S00396,2023-08-19,core_api,814,8.14
U0015449,C0310,S00396,2023-07-17,core_api,798,7.98
U0015450,C0310,S00396,2023-09-08,core_api,797,7.97
U0015451,C0310,S00396,2023-09-21,core_api,804,8.04
U0015452,C0310,S00396,2023-08-05,core_api,803,8.03
U0015453,C0310,S00396,2023-09-14,core_api,806,8.06
U0015454,C0310,S00396,2023-09-18,core_api,760,7.6
U0015455,C0310,S00396,2023-08-29,core_api,799,7.99
U0015456,C0310,S00396,2023-08-15,core_api,803,8.03
U0015457,C0310,S00396,2023-09-16,core_api,810,8.1
U0015458,C0310,S00396,2023-08-12,core_api,825,8.25
U0015459,C0310,S00396,2023-10-13,core_api,830,8.3
U0015460,C0310,S00396,2023-08-26,core_api,790,7.9
U0015461,C0310,S00396,2023-10-16,core_api,831,8.31
U0015462,C0310,S00396,2023-07-20,core_api,829,8.29
U0015463,C0310,S00396,2023-10-06,core_api,786,7.86
U0015464,C0310,S00396,2023-08-04,core_api,769,7.69
U0015465,C0310,S00396,2023-10-10,core_api,789,7.89
U0015466,C0310,S00396,2023-09-04,core_api,763,7.63
U0015467,C0310,S00396,2023-08-10,core_api,813,8.13
U0015468,C0310,S00396,2023-09-11,core_api,885,8.85
U0015469,C0310,S00396,2023-09-06,core_api,772,7.72
U0015470,C0310,S00396,2023-09-17,core_api,808,8.08
U0015471,C0310,S00396,2023-09-19,core_api,784,7.84
U0015472,C0310,S00396,2023-07-18,core_api,830,8.3
U0015473,C0310,S00396,2023-07-21,core_api,792,7.92
U0015474,C0310,S00397,2024-02-14,core_api,768,7.68
U0015475,C0310,S00397,2024-07-29,core_api,766,7.66
U0015476,C0310,S00397,2024-02-27,core_api,852,8.52
U0015477,C0310,S00397,2024-06-08,core_api,810,8.1
U0015478,C0310,S00397,2023-12-13,core_api,769,7.69
U0015479,C0310,S00397,2024-01-16,core_api,831,8.31
U0015480,C0310,S00397,2024-08-27,core_api,789,7.89
U0015481,C0310,S00397,2024-02-06,core_api,821,8.21
U0015482,C0310,S00397,2024-07-05,core_api,790,7.9
U0015483,C0310,S00397,2024-03-04,core_api,800,8.0
U0015484,C0310,S00397,2023-12-19,core_api,787,7.87
U0015485,C0310,S00397,2024-01-04,core_api,784,7.84
U0015486,C0310,S00397,2024-06-30,core_api,784,7.84
U0015487,C0310,S00397,2024-04-25,core_api,799,7.99
U0015488,C0310,S00397,2024-04-29,core_api,804,8.04
U0015489,C0310,S00397,2024-03-14,core_api,792,7.92
U0015490,C0310,S00397,2024-10-18,core_api,835,8.35
U0015491,C0310,S00397,2024-03-16,core_api,801,8.01
U0015492,C0310,S00397,2024-05-27,core_api,808,8.08
U0015493,C0310,S00397,2024-01-21,core_api,793,7.93
U0015494,C0310,S00397,2024-07-03,core_api,836,8.36
U0015495,C0310,S00397,2023-12-12,core_api,785,7.85
U0015496,C0310,S00397,2024-02-07,core_api,824,8.24
U0015497,C0310,S00397,2024-09-09,core_api,815,8.15
U0015498,C0310,S00397,2024-03-07,core_api,737,7.37
U0015499,C0310,S00397,2024-01-30,core_api,819,8.19
U0015500,C0310,S00397,2024-05-11,core_api,806,8.06
U0015501,C0310,S00397,2024-01-12,core_api,771,7.71
U0015502,C0310,S00397,2024-07-25,core_api,851,8.51
U0015503,C0310,S00397,2024-06-02,core_api,815,8.15
U0015504,C0310,S00397,2024-03-05,core_api,800,8.0
U0015505,C0310,S00397,2024-02-19,core_api,780,7.8
U0015506,C0310,S00397,2024-04-06,core_api,814,8.14
U0015507,C0310,S00397,2024-10-09,core_api,799,7.99
U0015508,C0310,S00397,2024-06-01,core_api,777,7.77
U0015509,C0310,S00398,2024-10-30,core_api,803,8.03
U0015510,C0310,S00398,2024-12-23,core_api,820,8.2
U0015511,C0310,S00398,2024-12-15,core_api,827,8.27
U0015512,C0310,S00398,2024-11-05,core_api,837,8.37
U0015513,C0310,S00398,2024-12-25,core_api,754,7.54
U0015514,C0310,S00398,2024-11-06,core_api,802,8.02
U0015515,C0310,S00398,2024-11-08,core_api,792,7.92
U0015516,C0310,S00398,2024-12-19,core_api,779,7.79
U0015517,C0310,S00398,2024-12-24,core_api,798,7.98
U0015518,C0310,S00398,2024-10-23,core_api,787,7.87
U0015519,C0310,S00398,2024-11-16,core_api,814,8.14
U0015520,C0310,S00398,2024-11-30,core_api,857,8.57
U0015521,C0310,S00398,2024-10-31,core_api,786,7.86
U0015522,C0310,S00398,2024-10-27,core_api,759,7.59
U0015523,C0310,S00398,2024-11-25,core_api,803,8.03
U0015524,C0310,S00398,2024-11-23,core_api,796,7.96
U0015525,C0310,S00398,2024-10-25,core_api,792,7.92
U0015526,C0310,S00398,2024-12-04,core_api,804,8.04
U0015527,C0310,S00398,2024-10-21,core_api,797,7.97
U0015528,C0310,S00398,2024-11-26,core_api,792,7.92
U0015529,C0310,S00398,2024-11-27,core_api,781,7.81
U0015530,C0310,S00398,2024-11-29,core_api,783,7.83
U0015531,C0310,S00398,2024-10-29,core_api,768,7.68
U0015532,C0310,S00398,2024-11-28,core_api,782,7.82
U0015533,C0310,S00398,2024-11-02,core_api,779,7.79
U0015534,C0310,S00398,2024-12-06,core_api,818,8.18
U0015535,C0310,S00398,2024-11-10,core_api,815,8.15
U0015536,C0310,S00398,2024-12-28,core_api,825,8.25
U0015537,C0310,S00398,2024-11-21,core_api,838,8.38
U0015538,C0310,S00398,2024-12-18,core_api,766,7.66
U0015539,C0310,S00398,2024-12-17,core_api,793,7.93
U0015540,C0310,S00398,2024-10-28,core_api,800,8.0
U0015541,C0310,S00398,2024-12-16,core_api,832,8.32
U0015542,C0310,S00398,2024-10-22,core_api,799,7.99
U0015543,C0310,S00398,2024-11-04,core_api,786,7.86
U0015544,C0310,S00398,2024-12-21,core_api,822,8.22
U0015545,C0310,S00398,2024-12-22,core_api,784,7.84
U0015546,C0310,S00398,2024-12-12,core_api,781,7.81
U0015547,C0310,S00398,2024-11-12,core_api,779,7.79
U0015548,C0310,S00398,2024-12-07,core_api,807,8.07
U0015549,C0310,S00398,2024-12-29,core_api,787,7.87
U0015550,C0310,S00398,2024-12-11,core_api,771,7.71
U0015551,C0310,S00398,2024-11-24,core_api,790,7.9
U0015552,C0310,S00398,2024-12-10,core_api,789,7.89
U0015553,C0310,S00398,2024-12-31,core_api,845,8.45
U0015554,C0310,S00398,2024-10-20,core_api,824,8.24
U0015555,C0310,S00398,2024-12-27,core_api,763,7.63
U0015556,C0310,S00398,2024-12-26,core_api,797,7.97
U0015557,C0311,S00399,2024-12-07,core_api,779,7.79
U0015558,C0311,S00399,2024-11-18,core_api,802,8.02
U0015559,C0311,S00399,2024-10-16,core_api,749,7.49
U0015560,C0311,S00399,2024-06-28,core_api,814,8.14
U0015561,C0311,S00399,2024-05-08,core_api,825,8.25
U0015562,C0311,S00399,2024-10-10,core_api,776,7.76
U0015563,C0311,S00399,2024-06-27,core_api,826,8.26
U0015564,C0311,S00399,2024-01-31,core_api,789,7.89
U0015565,C0311,S00399,2024-11-04,core_api,829,8.29
U0015566,C0311,S00399,2024-09-28,core_api,780,7.8
U0015567,C0311,S00399,2024-12-31,core_api,818,8.18
U0015568,C0311,S00399,2024-09-03,core_api,798,7.98
U0015569,C0311,S00399,2024-12-23,core_api,815,8.15
U0015570,C0311,S00399,2024-03-02,core_api,757,7.57
U0015571,C0311,S00399,2024-10-22,core_api,809,8.09
U0015572,C0311,S00399,2024-01-24,core_api,819,8.19
U0015573,C0311,S00399,2024-04-19,core_api,786,7.86
U0015574,C0311,S00399,2024-11-01,core_api,764,7.64
U0015575,C0311,S00399,2024-01-15,core_api,795,7.95
U0015576,C0311,S00399,2024-10-21,core_api,799,7.99
U0015577,C0311,S00399,2024-11-12,core_api,807,8.07
U0015578,C0311,S00399,2024-06-07,core_api,798,7.98
U0015579,C0311,S00399,2024-06-15,core_api,819,8.19
U0015580,C0311,S00399,2024-02-12,core_api,782,7.82
U0015581,C0311,S00399,2024-12-14,core_api,799,7.99
U0015582,C0311,S00399,2024-03-19,core_api,785,7.85
U0015583,C0311,S00399,2024-09-08,core_api,762,7.62
U0015584,C0311,S00399,2024-01-03,core_api,747,7.47
U0015585,C0311,S00399,2024-07-13,core_api,776,7.76
U0015586,C0311,S00399,2024-09-20,core_api,829,8.29
U0015587,C0311,S00399,2024-06-20,core_api,803,8.03
U0015588,C0311,S00399,2024-10-17,core_api,762,7.62
U0015589,C0311,S00399,2024-01-04,core_api,824,8.24
U0015590,C0311,S00399,2024-03-09,core_api,796,7.96
U0015591,C0311,S00399,2024-05-26,core_api,792,7.92
U0015592,C0312,S00400,2023-09-20,core_api,192,1.92
U0015593,C0312,S00400,2023-10-30,core_api,201,2.01
U0015594,C0312,S00400,2023-02-28,core_api,192,1.92
U0015595,C0312,S00400,2024-05-14,core_api,201,2.01
U0015596,C0312,S00400,2024-07-08,core_api,227,2.27
U0015597,C0312,S00400,2023-03-14,core_api,206,2.06
U0015598,C0312,S00400,2023-12-11,core_api,186,1.86
U0015599,C0312,S00400,2024-05-30,core_api,184,1.84
U0015600,C0312,S00400,2023-05-24,core_api,189,1.89
U0015601,C0312,S00400,2024-06-01,core_api,200,2.0
U0015602,C0312,S00400,2023-05-03,core_api,215,2.15
U0015603,C0312,S00400,2023-07-02,core_api,201,2.01
U0015604,C0312,S00400,2023-10-01,core_api,188,1.88
U0015605,C0312,S00400,2024-03-11,core_api,200,2.0
U0015606,C0312,S00400,2024-01-23,core_api,186,1.86
U0015607,C0312,S00400,2023-11-26,core_api,212,2.12
U0015608,C0312,S00400,2024-01-20,core_api,207,2.07
U0015609,C0312,S00400,2024-01-06,core_api,199,1.99
U0015610,C0312,S00400,2023-03-10,core_api,199,1.99
U0015611,C0312,S00400,2024-07-24,core_api,187,1.87
U0015612,C0312,S00400,2024-11-08,core_api,202,2.02
U0015613,C0312,S00400,2024-09-12,core_api,207,2.07
U0015614,C0312,S00400,2024-04-02,core_api,210,2.1
U0015615,C0312,S00400,2023-05-02,core_api,207,2.07
U0015616,C0312,S00400,2024-09-01,core_api,212,2.12
U0015617,C0312,S00400,2024-02-21,core_api,189,1.89
U0015618,C0312,S00400,2024-08-26,core_api,197,1.97
U0015619,C0312,S00400,2023-06-24,core_api,191,1.91
U0015620,C0312,S00400,2023-12-01,core_api,225,2.25
U0015621,C0312,S00400,2023-11-08,core_api,212,2.12
U0015622,C0312,S00400,2023-07-12,core_api,200,2.0
U0015623,C0312,S00400,2023-08-05,core_api,178,1.78
U0015624,C0312,S00400,2024-08-18,core_api,187,1.87
U0015625,C0312,S00400,2023-11-04,core_api,191,1.91
U0015626,C0312,S00400,2023-04-09,core_api,207,2.07
U0015627,C0312,S00400,2023-03-16,core_api,222,2.22
U0015628,C0312,S00400,2023-09-05,core_api,210,2.1
U0015629,C0312,S00400,2024-02-28,core_api,199,1.99
U0015630,C0312,S00400,2024-04-29,core_api,196,1.96
U0015631,C0312,S00400,2024-05-02,core_api,197,1.97
U0015632,C0313,S00401,2023-04-10,core_api,42,0.42
U0015633,C0313,S00401,2023-12-31,core_api,60,0.6
U0015634,C0313,S00401,2023-07-20,core_api,57,0.57
U0015635,C0313,S00401,2023-03-04,core_api,34,0.34
U0015636,C0313,S00401,2023-10-20,core_api,54,0.54
U0015637,C0313,S00401,2023-02-11,core_api,43,0.43
U0015638,C0313,S00401,2024-01-03,core_api,42,0.42
U0015639,C0313,S00401,2023-07-10,core_api,59,0.59
U0015640,C0313,S00401,2023-12-28,core_api,48,0.48
U0015641,C0313,S00401,2023-08-27,core_api,62,0.62
U0015642,C0313,S00401,2023-02-01,core_api,45,0.45
U0015643,C0313,S00401,2023-04-03,core_api,51,0.51
U0015644,C0313,S00401,2023-04-09,core_api,49,0.49
U0015645,C0313,S00401,2023-03-08,core_api,48,0.48
U0015646,C0313,S00401,2023-04-28,core_api,60,0.6
U0015647,C0313,S00401,2023-05-15,core_api,47,0.47
U0015648,C0313,S00401,2023-12-12,core_api,55,0.55
U0015649,C0313,S00401,2023-06-08,core_api,43,0.43
U0015650,C0313,S00401,2023-04-19,core_api,72,0.72
U0015651,C0313,S00401,2023-12-13,core_api,64,0.64
U0015652,C0313,S00401,2023-07-04,core_api,51,0.51
U0015653,C0313,S00401,2023-07-24,core_api,47,0.47
U0015654,C0313,S00401,2023-06-02,core_api,47,0.47
U0015655,C0313,S00401,2023-10-07,core_api,63,0.63
U0015656,C0313,S00401,2023-01-20,core_api,49,0.49
U0015657,C0313,S00401,2023-10-25,core_api,40,0.4
U0015658,C0313,S00401,2023-02-14,core_api,56,0.56
U0015659,C0313,S00401,2023-08-15,core_api,54,0.54
U0015660,C0313,S00401,2023-08-04,core_api,52,0.52
U0015661,C0313,S00401,2023-07-11,core_api,39,0.39
U0015662,C0313,S00401,2023-12-18,core_api,52,0.52
U0015663,C0313,S00401,2023-09-18,core_api,59,0.59
U0015664,C0313,S00401,2023-10-29,core_api,48,0.48
U0015665,C0313,S00401,2023-09-17,core_api,45,0.45
U0015666,C0313,S00401,2023-03-26,core_api,44,0.44
U0015667,C0313,S00401,2024-01-15,core_api,35,0.35
U0015668,C0313,S00401,2023-11-05,core_api,45,0.45
U0015669,C0313,S00401,2023-06-14,core_api,51,0.51
U0015670,C0313,S00401,2024-01-02,core_api,36,0.36
U0015671,C0313,S00401,2023-12-10,core_api,47,0.47
U0015672,C0313,S00401,2023-11-20,core_api,61,0.61
U0015673,C0313,S00401,2023-11-27,core_api,46,0.46
U0015674,C0313,S00401,2023-11-02,core_api,43,0.43
U0015675,C0313,S00401,2023-10-21,core_api,41,0.41
U0015676,C0313,S00401,2023-11-01,core_api,53,0.53
U0015677,C0313,S00401,2023-02-13,core_api,46,0.46
U0015678,C0313,S00401,2023-03-30,core_api,45,0.45
U0015679,C0313,S00401,2023-10-22,core_api,43,0.43
U0015680,C0313,S00401,2023-02-12,core_api,40,0.4
U0015681,C0313,S00401,2023-10-18,core_api,51,0.51
U0015682,C0313,S00401,2023-02-06,core_api,53,0.53
U0015683,C0313,S00401,2023-02-17,core_api,45,0.45
U0015684,C0313,S00401,2023-01-25,core_api,43,0.43
U0015685,C0313,S00401,2023-11-09,core_api,44,0.44
U0015686,C0313,S00401,2023-03-01,core_api,51,0.51
U0015687,C0313,S00401,2023-10-17,core_api,52,0.52
U0015688,C0313,S00401,2023-09-08,core_api,52,0.52
U0015689,C0313,S00401,2023-08-17,core_api,44,0.44
U0015690,C0313,S00402,2024-03-06,core_api,60,0.6
U0015691,C0313,S00402,2024-02-05,core_api,53,0.53
U0015692,C0313,S00402,2024-03-22,core_api,75,0.75
U0015693,C0313,S00402,2024-04-12,core_api,52,0.52
U0015694,C0313,S00402,2024-02-14,core_api,48,0.48
U0015695,C0313,S00402,2024-04-02,core_api,52,0.52
U0015696,C0313,S00402,2024-02-28,core_api,50,0.5
U0015697,C0313,S00402,2024-03-08,core_api,44,0.44
U0015698,C0313,S00402,2024-03-12,core_api,55,0.55
U0015699,C0313,S00402,2024-04-08,core_api,31,0.31
U0015700,C0313,S00402,2024-02-19,core_api,39,0.39
U0015701,C0313,S00402,2024-02-26,core_api,54,0.54
U0015702,C0313,S00402,2024-02-27,core_api,51,0.51
U0015703,C0313,S00402,2024-03-02,core_api,41,0.41
U0015704,C0313,S00402,2024-02-12,core_api,48,0.48
U0015705,C0313,S00402,2024-03-18,core_api,40,0.4
U0015706,C0313,S00402,2024-01-28,core_api,60,0.6
U0015707,C0313,S00402,2024-01-23,core_api,48,0.48
U0015708,C0313,S00402,2024-03-27,core_api,55,0.55
U0015709,C0313,S00402,2024-01-29,core_api,47,0.47
U0015710,C0313,S00402,2024-02-24,core_api,54,0.54
U0015711,C0313,S00402,2024-01-21,core_api,40,0.4
U0015712,C0313,S00402,2024-03-09,core_api,45,0.45
U0015713,C0313,S00402,2024-02-23,core_api,47,0.47
U0015714,C0313,S00402,2024-03-04,core_api,47,0.47
U0015715,C0313,S00403,2024-05-17,core_api,44,0.44
U0015716,C0313,S00403,2024-12-18,core_api,50,0.5
U0015717,C0313,S00403,2024-10-18,core_api,43,0.43
U0015718,C0313,S00403,2024-07-25,core_api,47,0.47
U0015719,C0313,S00403,2024-08-31,core_api,39,0.39
U0015720,C0313,S00403,2024-04-29,core_api,51,0.51
U0015721,C0313,S00403,2024-08-05,core_api,62,0.62
U0015722,C0313,S00403,2024-12-24,core_api,62,0.62
U0015723,C0313,S00403,2024-07-07,core_api,56,0.56
U0015724,C0313,S00403,2024-07-11,core_api,39,0.39
U0015725,C0313,S00403,2024-07-13,core_api,56,0.56
U0015726,C0313,S00403,2024-05-01,core_api,44,0.44
U0015727,C0313,S00403,2024-06-10,core_api,46,0.46
U0015728,C0313,S00403,2024-10-15,core_api,47,0.47
U0015729,C0313,S00403,2024-06-22,core_api,46,0.46
U0015730,C0313,S00403,2024-12-30,core_api,74,0.74
U0015731,C0313,S00403,2024-08-29,core_api,53,0.53
U0015732,C0313,S00403,2024-12-23,core_api,47,0.47
U0015733,C0313,S00403,2024-10-04,core_api,51,0.51
U0015734,C0313,S00403,2024-09-09,core_api,58,0.58
U0015735,C0313,S00403,2024-05-22,core_api,60,0.6
U0015736,C0313,S00403,2024-10-16,core_api,38,0.38
U0015737,C0313,S00403,2024-06-14,core_api,51,0.51
